CNES;UNIDADE;COD INT;Procedimento/Grupo;SUB_ITEM_CODIGO;SUB_ITEM_DESCRICAO;TIPO;REGULADO;VALORES
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174054;DOSAGEM DE CALCIO (0174054);FINANCEIRO;Não;1,85
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174016;DOSAGEM DE CALCIO IONIZAVEL (0174016);FINANCEIRO;Não;3,51
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174274;DOSAGEM DE CALCITONINA (0174274);FINANCEIRO;Não;14,38
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174402;DOSAGEM DE CARBAMAZEPINA (0174402);FINANCEIRO;Não;17,53
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174459;DOSAGEM DE CARBOXI-HEMOGLOBINA (0174459);FINANCEIRO;Não;4,11
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174017;DOSAGEM DE CAROTENO (0174017);FINANCEIRO;Não;2,01
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174018;DOSAGEM DE CERULOPLASMINA (0174018);FINANCEIRO;Não;3,68
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174460;DOSAGEM DE CHUMBO (0174460);FINANCEIRO;Não;8,83
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174461;DOSAGEM DE CICLOSPORINA (0174461);FINANCEIRO;Não;58,61
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174239;DOSAGEM DE CITRATO (0174239);FINANCEIRO;Não;2,01
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174019;DOSAGEM DE CLORETO (0174019);FINANCEIRO;Não;1,85
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174462;DOSAGEM DE COBRE (0174462);FINANCEIRO;Não;3,51
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174055;DOSAGEM DE COLESTEROL HDL (0174055);FINANCEIRO;Não;3,51
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174056;DOSAGEM DE COLESTEROL LDL (0174056);FINANCEIRO;Não;3,51
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174057;DOSAGEM DE COLESTEROL TOTAL (0174057);FINANCEIRO;Não;1,85
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174020;DOSAGEM DE COLINESTERASE (0174020);FINANCEIRO;Não;3,68
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174180;DOSAGEM DE COMPLEMENTO C3 (0174180);FINANCEIRO;Não;17,16
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174181;DOSAGEM DE COMPLEMENTO C4 (0174181);FINANCEIRO;Não;17,16
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174304;DOSAGEM DE CORTISOL (0174304);FINANCEIRO;Não;9,86
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174058;DOSAGEM DE CREATININA (0174058);FINANCEIRO;Não;1,85
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174481;DOSAGEM DE CREATININA NO LIQUIDO AMNIOTICO (0174481);FINANCEIRO;Não;1,89
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174021;DOSAGEM DE CREATINOFOSFOQUINASE (CPK) (0174021);FINANCEIRO;Não;3,68
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174022;DOSAGEM DE CREATINOFOSFOQUINASE FRACAO MB (0174022);FINANCEIRO;Não;4,12
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174167;DOSAGEM DE CRIOAGLUTININA (0174167);FINANCEIRO;Não;2,83
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174275;DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA) (0174275);FINANCEIRO;Não;11,25
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174023;DOSAGEM DE DESIDROGENASE ALFA-HIDROXIBUTIRICA (0174023);FINANCEIRO;Não;3,51
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174024;DOSAGEM DE DESIDROGENASE GLUTAMICA (0174024);FINANCEIRO;Não;3,51
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174025;DOSAGEM DE DESIDROGENASE LATICA (0174025);FINANCEIRO;Não;3,68
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174026;DOSAGEM DE DESIDROGENASE LATICA (ISOENZIMAS FRACIONADAS) (0174026);FINANCEIRO;Não;3,68
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174463;DOSAGEM DE DIGITALICOS (DIGOXINA, DIGITOXINA) (0174463);FINANCEIRO;Não;
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174276;DOSAGEM DE DIHIDROTESTOTERONA (DHT) (0174276);FINANCEIRO;Não;11,71
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174217;DOSAGEM DE ESTERCOBILINOGENIO FECAL (0174217);FINANCEIRO;Não;1,65
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174277;DOSAGEM DE ESTRADIOL (0174277);FINANCEIRO;Não;10,15
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174278;DOSAGEM DE ESTRIOL (0174278);FINANCEIRO;Não;11,55
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174279;DOSAGEM DE ESTRONA (0174279);FINANCEIRO;Não;11,12
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174464;DOSAGEM DE ETOSSUXIMIDA (0174464);FINANCEIRO;Não;
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174087;DOSAGEM DE FATOR II (0174087);FINANCEIRO;Não;5,31
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174088;DOSAGEM DE FATOR IX (0174088);FINANCEIRO;Não;7,61
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174089;DOSAGEM DE FATOR V (0174089);FINANCEIRO;Não;4,73
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174090;DOSAGEM DE FATOR VII (0174090);FINANCEIRO;Não;8,09
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174091;DOSAGEM DE FATOR VIII (0174091);FINANCEIRO;Não;6,63
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174092;DOSAGEM DE FATOR VIII (INIBIDOR) (0174092);FINANCEIRO;Não;15
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174093;DOSAGEM DE FATOR VON WILLEBRAND (ANTIGENO) (0174093);FINANCEIRO;Não;18,91
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174094;DOSAGEM DE FATOR X (0174094);FINANCEIRO;Não;6,66
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174095;DOSAGEM DE FATOR XI (0174095);FINANCEIRO;Não;9,11
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174096;DOSAGEM DE FATOR XII (0174096);FINANCEIRO;Não;10,51
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174097;DOSAGEM DE FATOR XIII (0174097);FINANCEIRO;Não;6,66
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174466;DOSAGEM DE FENOL (0174466);FINANCEIRO;Não;2,05
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174027;DOSAGEM DE FERRITINA (0174027);FINANCEIRO;Não;15,59
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174059;DOSAGEM DE FERRO SERICO (0174059);FINANCEIRO;Não;3,51
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174098;DOSAGEM DE FIBRINOGENIO (0174098);FINANCEIRO;Não;4,6
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174028;DOSAGEM DE FOLATO (0174028);FINANCEIRO;Não;15,65
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174467;DOSAGEM DE FORMALDEIDO (0174467);FINANCEIRO;Não;3,51
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174489;DOSAGEM DE FOSFATASE ÁCIDA NO ESPERMA (0174489);FINANCEIRO;Não;2,01
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174029;DOSAGEM DE FOSFATASE ACIDA TOTAL (0174029);FINANCEIRO;Não;2,01
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174060;DOSAGEM DE FOSFATASE ALCALINA (0174060);FINANCEIRO;Não;2,01
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174482;DOSAGEM DE FOSFATASE ALCALINA NO ESPERMA (0174482);FINANCEIRO;Não;2,01
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174061;DOSAGEM DE FOSFORO (0174061);FINANCEIRO;Não;1,85
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174030;DOSAGEM DE FRACAO PROSTATICA DA FOSFATASE ACIDA (0174030);FINANCEIRO;Não;2,01
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174380;DOSAGEM DE FRUTOSE (0174380);FINANCEIRO;Não;2,01
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174483;DOSAGEM DE FRUTOSE NO ESPERMA (0174483);FINANCEIRO;Não;2,01
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174031;DOSAGEM DE GALACTOSE (0174031);FINANCEIRO;Não;3,51
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174062;DOSAGEM DE GAMA-GLUTAMIL-TRANSFERASE (GAMA GT) (0174062);FINANCEIRO;Não;3,51
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174280;DOSAGEM DE GASTRINA (0174280);FINANCEIRO;Não;14,15
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174063;DOSAGEM DE GLICOSE (0174063);FINANCEIRO;Não;1,85
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174032;DOSAGEM DE GLICOSE-6-FOSFATO DESIDROGENASE (0174032);FINANCEIRO;Não;3,68
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174484;DOSAGEM DE GLICOSE NO LIQUIDO SINOVIAL E DERRAMES (0174484);FINANCEIRO;Não;1,89
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174281;DOSAGEM DE GLOBULINA TRANSPORTADORA DE TIROXINA (0174281);FINANCEIRO;Não;15,35
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174305;DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG) (0174305);FINANCEIRO;Não;7,85
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174218;DOSAGEM DE GORDURA FECAL (0174218);FINANCEIRO;Não;3,04
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174033;DOSAGEM DE HAPTOGLOBINA (0174033);FINANCEIRO;Não;3,68
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174122;DOSAGEM DE HEMOGLOBINA (0174122);FINANCEIRO;Não;1,53
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174111;DOSAGEM DE HEMOGLOBINA FETAL (0174111);FINANCEIRO;Não;2,73
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174064;DOSAGEM DE HEMOGLOBINA GLICOSILADA (0174064);FINANCEIRO;Não;7,86
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174110;DOSAGEM DE HEMOGLOBINA - INSTABILIDADE A 37OC (0174110);FINANCEIRO;Não;2,73
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174112;DOSAGEM DE HEMOSSIDERINA (0174112);FINANCEIRO;Não;2,73
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174034;DOSAGEM DE HIDROXIPROLINA (0174034);FINANCEIRO;Não;3,68
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174282;DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH) (0174282);FINANCEIRO;Não;10,21
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174306;DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH) (0174306);FINANCEIRO;Não;7,89
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174307;DOSAGEM DE HORMONIO LUTEINIZANTE (LH) (0174307);FINANCEIRO;Não;8,97
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174308;DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH) (0174308);FINANCEIRO;Não;8,96
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174182;DOSAGEM DE IMUNOGLOBULINA A (IGA) (0174182);FINANCEIRO;Não;17,16
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174168;DOSAGEM DE IMUNOGLOBULINA E (IGE) (0174168);FINANCEIRO;Não;9,25
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174183;DOSAGEM DE IMUNOGLOBULINA M (IGM) (0174183);FINANCEIRO;Não;17,16
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174169;DOSAGEM DE INIBIDOR DE C1-ESTERASE (0174169);FINANCEIRO;Não;9,25
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174283;DOSAGEM DE INSULINA (0174283);FINANCEIRO;Não;10,17
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174035;DOSAGEM DE ISOMERASE-FOSFOHEXOSE (0174035);FINANCEIRO;Não;3,51
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174036;DOSAGEM DE LACTATO (0174036);FINANCEIRO;Não;3,68
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174037;DOSAGEM DE LEUCINO-AMINOPEPTIDASE (0174037);FINANCEIRO;Não;3,51
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174038;DOSAGEM DE LIPASE (0174038);FINANCEIRO;Não;2,25
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174387;DOSAGEM DE LITIO (0174387);FINANCEIRO;Não;2,25
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174065;DOSAGEM DE MAGNESIO (0174065);FINANCEIRO;Não;2,01
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174468;DOSAGEM DE MERCURIO (0174468);FINANCEIRO;Não;2,04
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174470;DOSAGEM DE METABOLITOS DA COCAINA (0174470);FINANCEIRO;Não;
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174469;DOSAGEM DE META-HEMOGLOBINA (0174469);FINANCEIRO;Não;4,11
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174471;DOSAGEM DE METOTREXATO (0174471);FINANCEIRO;Não;10
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174240;DOSAGEM DE MICROALBUMINA NA URINA (0174240);FINANCEIRO;Não;8,12
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174066;DOSAGEM DE MUCO-PROTEINAS (0174066);FINANCEIRO;Não;2,01
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174241;DOSAGEM DE OXALATO (0174241);FINANCEIRO;Não;3,68
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174265;DOSAGEM DE PARATORMONIO (0174265);FINANCEIRO;Não;43,13
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174284;DOSAGEM DE PEPTIDEO C (0174284);FINANCEIRO;Não;15,35
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174039;DOSAGEM DE PIRUVATO (0174039);FINANCEIRO;Não;3,68
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174099;DOSAGEM DE PLASMINOGENIO (0174099);FINANCEIRO;Não;4,11
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174040;DOSAGEM DE PORFIRINAS (0174040);FINANCEIRO;Não;3,51
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174067;DOSAGEM DE POTASSIO (0174067);FINANCEIRO;Não;
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174285;DOSAGEM DE PROGESTERONA (0174285);FINANCEIRO;Não;1,85
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174286;DOSAGEM DE PROLACTINA (0174286);FINANCEIRO;Não;10,22
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174186;DOSAGEM DE PROTEINA C REATIVA (0174186);FINANCEIRO;Não;10,15
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174485;DOSAGEM DE PROTEINAS NO LIQUIDO SINOVIAL E DERRAMES (0174485);FINANCEIRO;Não;2,83
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174068;DOSAGEM DE PROTEINAS TOTAIS (0174068);FINANCEIRO;Não;1,89
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174069;DOSAGEM DE PROTEINAS TOTAIS E FRACOES (0174069);FINANCEIRO;Não;1,4
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174242;DOSAGEM DE PROTEINAS (URINA DE 24 HORAS) (0174242);FINANCEIRO;Não;1,85
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174472;DOSAGEM DE QUINIDINA (0174472);FINANCEIRO;Não;
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174287;DOSAGEM DE RENINA (0174287);FINANCEIRO;Não;2,04
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174473;DOSAGEM DE SALICILATOS (0174473);FINANCEIRO;Não;
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174070;DOSAGEM DE SODIO (0174070);FINANCEIRO;Não;13,19
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174288;DOSAGEM DE SOMATOMEDINA C (IGF1) (0174288);FINANCEIRO;Não;1,85
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174289;DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS) (0174289);FINANCEIRO;Não;15,35
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174474;DOSAGEM DE SULFATOS (0174474);FINANCEIRO;Não;
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174475;DOSAGEM DE TEOFILINA (0174475);FINANCEIRO;Não;
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174290;DOSAGEM DE TESTOSTERONA (0174290);FINANCEIRO;Não;13,11
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174291;DOSAGEM DE TESTOSTERONA LIVRE (0174291);FINANCEIRO;Não;10,43
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174476;DOSAGEM DE TIOCIANATO (0174476);FINANCEIRO;Não;
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174292;DOSAGEM DE TIREOGLOBULINA (0174292);FINANCEIRO;Não;13,11
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174293;DOSAGEM DE TIROXINA LIVRE (T4 LIVRE) (0174293);FINANCEIRO;Não;15,35
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174309;DOSAGEM DE TIROXINA (T4) (0174309);FINANCEIRO;Não;11,6
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174071;DOSAGEM DE TRANSAMINASE GLUTAMICO-OXALACETICA (TGO) (0174071);FINANCEIRO;Não;
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174072;DOSAGEM DE TRANSAMINASE GLUTAMICO-PIRUVICA (TGP) (0174072);FINANCEIRO;Não;
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174041;DOSAGEM DE TRANSFERRINA (0174041);FINANCEIRO;Não;8,76
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174073;DOSAGEM DE TRIGLICERIDEOS (0174073);FINANCEIRO;Não;3,51
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174310;DOSAGEM DE TRIIODOTIRONINA (T3) (0174310);FINANCEIRO;Não;8,71
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174042;DOSAGEM DE TRIPTOFANO (0174042);FINANCEIRO;Não;3,51
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174074;DOSAGEM DE UREIA (0174074);FINANCEIRO;Não;1,85
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174043;DOSAGEM DE VITAMINA B12 (0174043);FINANCEIRO;Não;15,24
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174378;DOSAGEM DE VITAMINA D (0174378);FINANCEIRO;Não;15,24
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174381;DOSAGEM DE ZINCO (0174381);FINANCEIRO;Não;15,65
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174399;DOSAGEM DO ANTIGENO CA 125 (0174399);FINANCEIRO;Não;13,35
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174243;DOSAGEM E/OU FRACIONAMENTO DE ACIDOS ORGANICOS (0174243);FINANCEIRO;Não;3,04
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174113;ELETROFORESE DE HEMOGLOBINA (0174113);FINANCEIRO;Não;5,41
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174044;ELETROFORESE DE LIPOPROTEINAS (0174044);FINANCEIRO;Não;3,68
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174045;ELETROFORESE DE PROTEINAS (0174045);FINANCEIRO;Não;4,42
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174342;ELETROFORESE DE PROTEINAS C/ CONCENTRACAO NO LIQUOR (0174342);FINANCEIRO;Não;5,23
2019000;LABORATORIO BIOCENTER;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174123;ERITROGRAMA (ERITROCITOS, HEMOGLOBINA, HEMATOCRITO) (0174123);FINANCEIRO;Não;2,73
